timestamp,user,image_file,true_region,prompt_type,selected_region,is_correct
2025-12-09 06:15:23,Obu_Ver2,miyazaki_simple_010.png,miyazaki,simple,saitama,0
2025-12-09 06:15:29,Obu_Ver2,osaka_simple_010.png,osaka,simple,saga,0
2025-12-09 06:15:33,Obu_Ver2,saitama_simple_008.png,saitama,simple,saitama,1
2025-12-09 06:15:35,Obu_Ver2,saitama_simple_006.png,saitama,simple,saitama,1
2025-12-09 06:15:39,Obu_Ver2,osaka_complex_009.png,osaka,complex,osaka,1
2025-12-09 06:15:42,Obu_Ver2,saga_simple_004.png,saga,simple,saga,1
2025-12-09 06:15:45,Obu_Ver2,saga_simple_006.png,saga,simple,saitama,0
2025-12-09 06:15:47,Obu_Ver2,saga_complex_010.png,saga,complex,saga,1
2025-12-09 06:15:52,Obu_Ver2,shiga_complex_006.png,shiga,complex,shiga,1
2025-12-09 06:15:55,Obu_Ver2,miyazaki_simple_005.png,miyazaki,simple,miyazaki,1
2025-12-09 06:15:57,Obu_Ver2,nara_simple_010.png,nara,simple,miyazaki,0
2025-12-09 06:16:01,Obu_Ver2,saitama_simple_003.png,saitama,simple,saitama,1
2025-12-09 06:16:03,Obu_Ver2,osaka_complex_006.png,osaka,complex,osaka,1
2025-12-09 06:16:14,Obu_Ver2,nara_complex_002.png,nara,complex,miyazaki,0
2025-12-09 06:16:32,Obu_Ver2,osaka_complex_001.png,osaka,complex,osaka,1
2025-12-09 06:16:33,Obu_Ver2,saga_simple_007.png,saga,simple,saitama,0
2025-12-09 06:17:24,Obu_Ver2,shiga_complex_010.png,shiga,complex,shiga,1
2025-12-09 06:17:43,Obu_Ver2,miyazaki_complex_008.png,miyazaki,complex,miyazaki,1
2025-12-09 06:17:45,Obu_Ver2,saga_complex_005.png,saga,complex,saga,1
2025-12-09 06:17:49,Obu_Ver2,miyazaki_complex_005.png,miyazaki,complex,miyazaki,1
2025-12-09 06:17:51,Obu_Ver2,shiga_complex_008.png,shiga,complex,shiga,1
2025-12-09 06:17:54,Obu_Ver2,osaka_simple_006.png,osaka,simple,saitama,0
2025-12-09 06:17:56,Obu_Ver2,shiga_complex_002.png,shiga,complex,shiga,1
2025-12-09 06:17:59,Obu_Ver2,shiga_simple_002.png,shiga,simple,miyazaki,0
2025-12-09 06:18:03,Obu_Ver2,saitama_complex_001.png,saitama,complex,saitama,1
2025-12-09 06:18:15,Obu_Ver2,saga_complex_002.png,saga,complex,miyazaki,0
2025-12-09 06:18:18,Obu_Ver2,saga_simple_005.png,saga,simple,saitama,0
2025-12-09 06:18:24,Obu_Ver2,shiga_simple_007.png,shiga,simple,osaka,0
2025-12-09 06:18:26,Obu_Ver2,shiga_complex_004.png,shiga,complex,shiga,1
2025-12-09 06:18:28,Obu_Ver2,saitama_complex_003.png,saitama,complex,saitama,1
2025-12-09 06:18:35,Obu_Ver2,miyazaki_simple_003.png,miyazaki,simple,miyazaki,1
2025-12-09 06:18:49,Obu_Ver2,osaka_simple_009.png,osaka,simple,osaka,1
2025-12-09 06:18:58,Obu_Ver2,shiga_simple_005.png,shiga,simple,nara,0
2025-12-09 06:19:03,Obu_Ver2,nara_complex_005.png,nara,complex,miyazaki,0
2025-12-09 06:19:07,Obu_Ver2,saitama_simple_010.png,saitama,simple,saitama,1
2025-12-09 06:19:20,Obu_Ver2,miyazaki_complex_006.png,miyazaki,complex,nara,0
2025-12-09 06:19:25,Obu_Ver2,osaka_simple_007.png,osaka,simple,osaka,1
2025-12-09 06:19:28,Obu_Ver2,miyazaki_complex_004.png,miyazaki,complex,saga,0
2025-12-09 06:19:33,Obu_Ver2,miyazaki_complex_003.png,miyazaki,complex,miyazaki,1
2025-12-09 06:19:34,Obu_Ver2,saitama_complex_007.png,saitama,complex,saitama,1
2025-12-09 06:20:02,Obu_Ver2,nara_complex_003.png,nara,complex,miyazaki,0
2025-12-09 06:20:11,Obu_Ver2,osaka_complex_010.png,osaka,complex,miyazaki,0
2025-12-09 06:20:16,Obu_Ver2,osaka_complex_004.png,osaka,complex,miyazaki,0
2025-12-09 06:20:21,Obu_Ver2,osaka_simple_008.png,osaka,simple,osaka,1
2025-12-09 06:20:24,Obu_Ver2,saitama_complex_002.png,saitama,complex,saitama,1
2025-12-09 06:20:26,Obu_Ver2,osaka_complex_002.png,osaka,complex,osaka,1
2025-12-09 06:20:28,Obu_Ver2,miyazaki_complex_001.png,miyazaki,complex,saga,0
2025-12-09 06:20:33,Obu_Ver2,nara_simple_004.png,nara,simple,miyazaki,0
2025-12-09 06:20:36,Obu_Ver2,saga_complex_008.png,saga,complex,saga,1
2025-12-09 06:20:38,Obu_Ver2,shiga_complex_009.png,shiga,complex,shiga,1
2025-12-09 06:20:40,Obu_Ver2,nara_simple_007.png,nara,simple,miyazaki,0
2025-12-09 06:20:44,Obu_Ver2,saga_simple_008.png,saga,simple,saga,1
2025-12-09 06:20:46,Obu_Ver2,saga_complex_003.png,saga,complex,saga,1
2025-12-09 06:20:49,Obu_Ver2,saga_simple_002.png,saga,simple,saitama,0
2025-12-09 06:20:57,Obu_Ver2,saga_simple_009.png,saga,simple,saitama,0
2025-12-09 06:20:59,Obu_Ver2,shiga_complex_003.png,shiga,complex,shiga,1
2025-12-09 06:21:04,Obu_Ver2,saga_complex_009.png,saga,complex,saga,1
2025-12-09 06:21:06,Obu_Ver2,miyazaki_simple_006.png,miyazaki,simple,nara,0
2025-12-09 06:21:08,Obu_Ver2,miyazaki_simple_002.png,miyazaki,simple,miyazaki,1
2025-12-09 06:21:10,Obu_Ver2,osaka_complex_003.png,osaka,complex,osaka,1
2025-12-09 06:21:14,Obu_Ver2,nara_simple_006.png,nara,simple,osaka,0
2025-12-09 06:21:16,Obu_Ver2,saitama_simple_007.png,saitama,simple,saitama,1
2025-12-09 06:21:17,Obu_Ver2,saitama_simple_005.png,saitama,simple,saitama,1
2025-12-09 06:21:22,Obu_Ver2,shiga_simple_004.png,shiga,simple,miyazaki,0
2025-12-09 06:21:38,Obu_Ver2,miyazaki_complex_009.png,miyazaki,complex,miyazaki,1
2025-12-09 06:21:42,Obu_Ver2,osaka_simple_004.png,osaka,simple,nara,0
2025-12-09 06:21:45,Obu_Ver2,saga_simple_010.png,saga,simple,saga,1
2025-12-09 06:21:48,Obu_Ver2,shiga_complex_005.png,shiga,complex,shiga,1
2025-12-09 06:21:54,Obu_Ver2,nara_simple_008.png,nara,simple,nara,1
2025-12-09 06:21:56,Obu_Ver2,saitama_complex_010.png,saitama,complex,saitama,1
2025-12-09 06:22:09,Obu_Ver2,saitama_complex_008.png,saitama,complex,saitama,1
2025-12-09 06:22:12,Obu_Ver2,miyazaki_complex_002.png,miyazaki,complex,nara,0
